Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
257000033.000000,8392.000000,2705.000000,308694.000000,24505.000000,85667436.000000,0.000000
258000194.000000,8402.000000,2737.000000,308974.000000,24419.000000,86000829.000000,0.000000
259000514.000000,8383.000000,2713.000000,308924.000000,24516.000000,86334269.000000,0.000000
260000354.000000,8331.000000,2651.000000,308514.000000,24766.000000,86667549.000000,0.000000
261000386.000000,8346.000000,2676.000000,308579.000000,24765.000000,87000893.000000,0.000000
262000034.000000,8357.000000,2761.000000,308728.000000,24488.000000,87334109.000000,0.000000
263000258.000000,8434.000000,2797.000000,309100.000000,24308.000000,87667517.000000,0.000000
264000098.000000,8375.000000,2719.000000,308737.000000,24543.000000,88000797.000000,0.000000
265000034.000000,8345.000000,2634.000000,308627.000000,24685.000000,88334109.000000,0.000000
266000162.000000,8400.000000,2787.000000,308966.000000,24410.000000,88667485.000000,0.000000
267000098.000000,8392.000000,2741.000000,308898.000000,24414.000000,89000797.000000,0.000000
268000130.000000,8354.000000,2658.000000,308634.000000,24711.000000,89334142.000000,0.000000
269000027.000000,8286.000000,2583.000000,308342.000000,24951.000000,89667435.000000,0.000000
270000290.000000,8314.000000,2613.000000,308579.000000,24847.000000,90000861.000000,0.000000
271000418.000000,8384.000000,2751.000000,308838.000000,24538.000000,90334237.000000,0.000000
272000546.000000,8358.000000,2722.000000,308818.000000,24558.000000,90667613.000000,0.000000
273000578.000000,8346.000000,2696.000000,308640.000000,24704.000000,91000957.000000,0.000000
274000418.000000,8378.000000,2714.000000,308791.000000,24488.000000,91334236.000000,0.000000
275000066.000000,8362.000000,2697.000000,308594.000000,24623.000000,91667453.000000,0.000000
276000098.000000,8361.000000,2763.000000,308794.000000,24550.000000,92000797.000000,0.000000
277000514.000000,8386.000000,2744.000000,308954.000000,24518.000000,92334269.000000,0.000000
278000162.000000,8341.000000,2700.000000,308576.000000,24639.000000,92667484.000000,0.000000
279000002.000000,8327.000000,2657.000000,308418.000000,24863.000000,93000765.000000,0.000000
280000514.000000,8325.000000,2658.000000,308784.000000,24720.000000,93334269.000000,0.000000
281000027.000000,8401.000000,2751.000000,308800.000000,24366.000000,93667435.000000,0.000000
282000386.000000,8310.000000,2645.000000,308617.000000,24841.000000,94000893.000000,0.000000
283000226.000000,8358.000000,2716.000000,308690.000000,24590.000000,94334173.000000,0.000000
284000450.000000,8401.000000,2817.000000,309033.000000,24375.000000,94667581.000000,0.000000
285000194.000000,8348.000000,2733.000000,308703.000000,24545.000000,95000829.000000,0.000000
286000130.000000,8334.000000,2687.000000,308677.000000,24635.000000,95334141.000000,0.000000
287000642.000000,8304.000000,2650.000000,308704.000000,24800.000000,95667645.000000,0.000000
288000578.000000,8362.000000,2717.000000,308791.000000,24521.000000,96000957.000000,0.000000
289000034.000000,8387.000000,2793.000000,308777.000000,24375.000000,96334109.000000,0.000000
290000066.000000,8345.000000,2714.000000,308740.000000,24604.000000,96667453.000000,0.000000
291000194.000000,8374.000000,2713.000000,308854.000000,24522.000000,97000829.000000,0.000000
292000226.000000,8396.000000,2767.000000,308955.000000,24389.000000,97334173.000000,0.000000
293000354.000000,8364.000000,2694.000000,308770.000000,24606.000000,97667549.000000,0.000000
294000578.000000,8396.000000,2755.000000,308889.000000,24519.000000,98000957.000000,0.000000
295000322.000000,8393.000000,2763.000000,308833.000000,24415.000000,98334205.000000,0.000000
296000066.000000,8416.000000,2767.000000,308993.000000,24255.000000,98667453.000000,0.000000
297000482.000000,8385.000000,2706.000000,308948.000000,24524.000000,99000925.000000,0.000000
298000226.000000,8412.000000,2783.000000,308944.000000,24304.000000,99334173.000000,0.000000
299000354.000000,8357.000000,2667.000000,308842.000000,24533.000000,99667548.000000,0.000000
300000002.000000,8329.000000,2656.000000,308461.000000,24757.000000,100000766.000000,0.000000
301000034.000000,8385.000000,2697.000000,308957.000000,24386.000000,100334109.000000,0.000000
302000546.000000,8398.000000,2729.000000,309073.000000,24431.000000,100667613.000000,0.000000
303000214.000000,8368.000000,2715.000000,308411.000000,24389.000000,101000413.000000,43.000000
304000342.000000,8430.000000,2806.000000,309098.000000,24278.000000,101333789.000000,0.000000
305000053.000000,8454.000000,2818.000000,308987.000000,24244.000000,101667020.000000,0.000000
306000214.000000,8367.000000,2684.000000,309028.000000,24365.000000,102000413.000000,0.000000
307000150.000000,8323.000000,2624.000000,308626.000000,24686.000000,102333725.000000,0.000000
308000047.000000,8447.000000,2810.000000,309093.000000,24201.000000,102667019.000000,0.000000
309000310.000000,8411.000000,2786.000000,309105.000000,24321.000000,103000445.000000,0.000000
310000150.000000,8347.000000,2734.000000,308578.000000,24702.000000,103333725.000000,0.000000
311000374.000000,8422.000000,2805.000000,309095.000000,24313.000000,103667133.000000,0.000000
312000022.000000,8364.000000,2756.000000,308747.000000,24469.000000,104000349.000000,0.000000
313000246.000000,8361.000000,2703.000000,308885.000000,24523.000000,104333757.000000,0.000000
314000278.000000,8358.000000,2722.000000,308785.000000,24559.000000,104667101.000000,0.000000
315000022.000000,8345.000000,2648.000000,308656.000000,24592.000000,105000349.000000,0.000000
316000015.000000,8313.000000,2658.000000,308584.000000,24742.000000,105333675.000000,0.000000
317000566.000000,8343.000000,2653.000000,308775.000000,24747.000000,105667197.000000,0.000000
318000694.000000,8338.000000,2654.000000,308632.000000,24743.000000,106000572.000000,0.000000
319000054.000000,8355.000000,2722.000000,308654.000000,24467.000000,106333693.000000,0.000000
320000047.000000,8415.000000,2762.000000,308896.000000,24430.000000,106667019.000000,0.000000
321000118.000000,8394.000000,2731.000000,308993.000000,24369.000000,107000381.000000,0.000000
322000438.000000,8367.000000,2726.000000,308828.000000,24611.000000,107333820.000000,0.000000
