Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
66026209.000000,116.000000,5.000000,361853.000000,502.000000,23511757.000000,0.000000
67004644.000000,123.000000,5.000000,347741.000000,403.000000,23859901.000000,0.000000
68017688.000000,115.000000,1.000000,359027.000000,482.000000,24219410.000000,0.000000
69017239.000000,123.000000,1.000000,354097.000000,369.000000,24573876.000000,0.000000
70007451.000000,110.000000,2.000000,350814.000000,307.000000,24924997.000000,0.000000
71034668.000000,116.000000,0.000000,363888.000000,331.000000,25289216.000000,0.000000
72026061.000000,112.000000,0.000000,354941.000000,298.000000,25644455.000000,0.000000
73014597.000000,120.000000,0.000000,351181.000000,414.000000,25996050.000000,1.000000
74004507.000000,110.000000,2.000000,350620.000000,335.000000,26347005.000000,2.000000
75031798.000000,114.000000,2.000000,363954.000000,325.000000,26711284.000000,0.000000
76004033.000000,108.000000,0.000000,346839.000000,307.000000,27058430.000000,0.000000
77011810.000000,112.000000,0.000000,359273.000000,439.000000,27418142.000000,0.000000
78030705.000000,119.000000,1.000000,362176.000000,420.000000,27780738.000000,0.000000
79008158.000000,118.000000,5.000000,347996.000000,359.000000,28129093.000000,0.000000
80029691.000000,112.000000,0.000000,362499.000000,470.000000,28492062.000000,0.000000
81010374.000000,108.000000,0.000000,348703.000000,430.000000,28841195.000000,0.000000
82032900.000000,116.000000,0.000000,362658.000000,506.000000,29204359.000000,0.000000
83015242.000000,120.000000,0.000000,349089.000000,396.000000,29553844.000000,0.000000
84033948.000000,115.000000,1.000000,361987.000000,367.000000,29916198.000000,0.000000
85019578.000000,113.000000,3.000000,349843.000000,392.000000,30266433.000000,0.000000
86032072.000000,118.000000,2.000000,360603.000000,407.000000,30627443.000000,0.000000
87020129.000000,115.000000,1.000000,349661.000000,554.000000,30977658.000000,0.000000
88017947.000000,127.000000,7.000000,350805.000000,537.000000,31329000.000000,0.000000
89016705.000000,111.000000,1.000000,352242.000000,374.000000,31681616.000000,0.000000
90027361.000000,108.000000,0.000000,353339.000000,338.000000,32035293.000000,0.000000
91027237.000000,116.000000,4.000000,352471.000000,445.000000,32388209.000000,0.000000
92003587.000000,104.000000,0.000000,341418.000000,405.000000,32730032.000000,0.000000
93003665.000000,110.000000,2.000000,352127.000000,463.000000,33082622.000000,0.000000
94036694.000000,116.000000,0.000000,364842.000000,398.000000,33447862.000000,0.000000
95005025.000000,114.000000,2.000000,340283.000000,323.000000,33788468.000000,0.000000
96010199.000000,108.000000,0.000000,353098.000000,445.000000,34142011.000000,0.000000
97014225.000000,108.000000,0.000000,352049.000000,509.000000,34494569.000000,0.000000
98012800.000000,115.000000,0.000000,351227.000000,506.000000,34846302.000000,0.000000
99014641.000000,112.000000,0.000000,351949.000000,515.000000,35198766.000000,0.000000
100005168.000000,112.000000,0.000000,350495.000000,559.000000,35549820.000000,0.000000
101031475.000000,120.000000,0.000000,363373.000000,509.000000,35913702.000000,0.000000
102029117.000000,114.000000,2.000000,351037.000000,489.000000,36265228.000000,0.000000
103021980.000000,104.000000,0.000000,343615.000000,461.000000,36609304.000000,0.000000
104018452.000000,116.000000,6.000000,350667.000000,453.000000,36960424.000000,0.000000
105009750.000000,116.000000,3.000000,349992.000000,609.000000,37311025.000000,0.000000
106009490.000000,118.000000,9.000000,351835.000000,551.000000,37663411.000000,0.000000
107012531.000000,108.000000,0.000000,352016.000000,522.000000,38015949.000000,0.000000
108017726.000000,108.000000,0.000000,353090.000000,452.000000,38369491.000000,0.000000
109020345.000000,112.000000,0.000000,352683.000000,556.000000,38722730.000000,0.000000
110026141.000000,118.000000,2.000000,352661.000000,457.000000,39075848.000000,0.000000
111035404.000000,120.000000,0.000000,353260.000000,513.000000,39429621.000000,0.000000
112036886.000000,112.000000,0.000000,352375.000000,392.000000,39782388.000000,0.000000
113005038.000000,104.000000,0.000000,339499.000000,355.000000,40122242.000000,0.000000
114003424.000000,108.000000,0.000000,351827.000000,438.000000,40474507.000000,0.000000
115032587.000000,127.000000,21.000000,364123.000000,409.000000,40839039.000000,1.000000
116012781.000000,104.000000,0.000000,341775.000000,550.000000,41181364.000000,0.000000
117014922.000000,108.000000,0.000000,352687.000000,550.000000,41534601.000000,0.000000
118011129.000000,112.000000,0.000000,351436.000000,578.000000,41886615.000000,0.000000
119029452.000000,123.000000,1.000000,359309.000000,598.000000,42246522.000000,0.000000
120019832.000000,112.000000,3.000000,349042.000000,599.000000,42596163.000000,0.000000
121027704.000000,112.000000,0.000000,353278.000000,667.000000,42950108.000000,0.000000
122034900.000000,123.000000,3.000000,352262.000000,455.000000,43302825.000000,0.000000
123032980.000000,108.000000,0.000000,351676.000000,369.000000,43654870.000000,0.000000
124005860.000000,108.000000,4.000000,340393.000000,413.000000,43995676.000000,0.000000
125015032.000000,112.000000,0.000000,353652.000000,418.000000,44349746.000000,0.000000
126016169.000000,108.000000,0.000000,352343.000000,415.000000,44702504.000000,0.000000
127017004.000000,112.000000,0.000000,351296.000000,564.000000,45054364.000000,0.000000
128022677.000000,112.000000,3.000000,352899.000000,470.000000,45407733.000000,0.000000
129004250.000000,104.000000,0.000000,342242.000000,368.000000,45750343.000000,0.000000
130006515.000000,108.000000,0.000000,350852.000000,429.000000,46101624.000000,0.000000
131035526.000000,112.000000,0.000000,363684.000000,543.000000,46465851.000000,0.000000
132015202.000000,111.000000,1.000000,341282.000000,510.000000,46807643.000000,0.000000
133009056.000000,111.000000,1.000000,350141.000000,466.000000,47158250.000000,0.000000
134034283.000000,116.000000,3.000000,362665.000000,446.000000,47521361.000000,0.000000
135027613.000000,116.000000,0.000000,351261.000000,501.000000,47873123.000000,0.000000
136012357.000000,111.000000,1.000000,342589.000000,485.000000,48216197.000000,0.000000
137017591.000000,112.000000,0.000000,351971.000000,381.000000,48568549.000000,0.000000
138008723.000000,108.000000,0.000000,348901.000000,387.000000,48917837.000000,0.000000
139019405.000000,111.000000,1.000000,353870.000000,372.000000,49272079.000000,0.000000
140014297.000000,114.000000,10.000000,351599.000000,348.000000,49624026.000000,0.000000
141006740.000000,104.000000,0.000000,344004.000000,369.000000,49968399.000000,0.000000
142009624.000000,108.000000,0.000000,352744.000000,402.000000,50321545.000000,0.000000
143012313.000000,112.000000,0.000000,351987.000000,573.000000,50674105.000000,0.000000
144007060.000000,115.000000,1.000000,350723.000000,483.000000,51025311.000000,0.000000
145004889.000000,108.000000,0.000000,351610.000000,548.000000,51377469.000000,0.000000
146005918.000000,111.000000,1.000000,351729.000000,445.000000,51729643.000000,0.000000
147019765.000000,112.000000,0.000000,354473.000000,475.000000,52084591.000000,0.000000
148035825.000000,112.000000,0.000000,354699.000000,395.000000,52439685.000000,0.000000
149011754.000000,104.000000,0.000000,341173.000000,428.000000,52781286.000000,0.000000
150020817.000000,108.000000,0.000000,353777.000000,373.000000,53135436.000000,0.000000
151019447.000000,108.000000,0.000000,351273.000000,364.000000,53487073.000000,0.000000
152013114.000000,121.000000,3.000000,351613.000000,455.000000,53839141.000000,0.000000
153009670.000000,118.000000,5.000000,351764.000000,487.000000,54191392.000000,0.000000
154031310.000000,124.000000,4.000000,360744.000000,442.000000,54552578.000000,0.000000
155033702.000000,110.000000,2.000000,351739.000000,526.000000,54904843.000000,0.000000
156023844.000000,115.000000,1.000000,350083.000000,443.000000,55255369.000000,0.000000
157026409.000000,116.000000,8.000000,351051.000000,452.000000,55606872.000000,0.000000
158028807.000000,111.000000,1.000000,351775.000000,725.000000,55959372.000000,0.000000
159034398.000000,116.000000,0.000000,353045.000000,638.000000,56313055.000000,0.000000
160002176.000000,106.000000,2.000000,340129.000000,441.000000,56653625.000000,0.000000
161039634.000000,112.000000,0.000000,365124.000000,463.000000,57019212.000000,0.000000
162000740.000000,117.000000,6.000000,338305.000000,355.000000,57357872.000000,0.000000
163025963.000000,109.000000,3.000000,356033.000000,358.000000,57714263.000000,0.000000
164001315.000000,100.000000,0.000000,334148.000000,354.000000,58048765.000000,0.000000
165035336.000000,108.000000,0.000000,357577.000000,419.000000,58406761.000000,0.000000
166002844.000000,104.000000,0.000000,339397.000000,399.000000,58746557.000000,0.000000
167025498.000000,112.000000,0.000000,355654.000000,485.000000,59102696.000000,0.000000
168004442.000000,104.000000,0.000000,340869.000000,362.000000,59443927.000000,0.000000
169018968.000000,108.000000,0.000000,354770.000000,377.000000,59799074.000000,0.000000
170034304.000000,104.000000,0.000000,347306.000000,322.000000,60146702.000000,0.000000
171012801.000000,104.000000,0.000000,341767.000000,396.000000,60488865.000000,0.000000
172018237.000000,110.000000,2.000000,353092.000000,435.000000,60842392.000000,0.000000
