Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
111002880.000000,220.000000,419.000000,330651.000000,351.000000,39415706.000000,4.000000
112018483.000000,206.000000,350.000000,357405.000000,204.000000,39773315.000000,5.000000
113037218.000000,210.000000,328.000000,357603.000000,213.000000,40131131.000000,2.000000
114008016.000000,234.000000,337.000000,342187.000000,306.000000,40473624.000000,3.000000
115015035.000000,216.000000,331.000000,356709.000000,256.000000,40830589.000000,2.000000
116008060.000000,211.000000,360.000000,346166.000000,354.000000,41177109.000000,9.000000
117033181.000000,266.000000,484.000000,360974.000000,373.000000,41538456.000000,5.000000
118015783.000000,195.000000,413.000000,346743.000000,391.000000,41885590.000000,8.000000
119038641.000000,252.000000,382.000000,361073.000000,398.000000,42247061.000000,8.000000
120003794.000000,247.000000,524.000000,340251.000000,427.000000,42587739.000000,7.000000
121023178.000000,216.000000,366.000000,357494.000000,482.000000,42945715.000000,16.000000
122034900.000000,241.000000,446.000000,354023.000000,277.000000,43300015.000000,4.000000
123000888.000000,217.000000,351.000000,340475.000000,206.000000,43640696.000000,0.000000
124001258.000000,200.000000,459.000000,350182.000000,282.000000,43991160.000000,4.000000
125001199.000000,259.000000,677.000000,350503.000000,283.000000,44341946.000000,7.000000
126034457.000000,198.000000,381.000000,363851.000000,254.000000,44706051.000000,0.000000
127001463.000000,233.000000,492.000000,339789.000000,353.000000,45046193.000000,9.000000
128036464.000000,226.000000,445.000000,363141.000000,285.000000,45409619.000000,5.000000
129080412.000000,206.000000,548.000000,364762.000000,234.000000,45774615.000000,10.000000
130002174.000000,235.000000,308.000000,322144.000000,252.000000,46097011.000000,1.000000
131016580.000000,205.000000,459.000000,358885.000000,334.000000,46456230.000000,2.000000
132029056.000000,216.000000,525.000000,352920.000000,358.000000,46809508.000000,3.000000
133063670.000000,243.000000,507.000000,364716.000000,293.000000,47174517.000000,6.000000
134011393.000000,208.000000,308.000000,335407.000000,261.000000,47510185.000000,10.000000
135009038.000000,251.000000,470.000000,352935.000000,375.000000,47863495.000000,18.000000
136049853.000000,236.000000,565.000000,362794.000000,313.000000,48226602.000000,20.000000
137003787.000000,226.000000,532.000000,333687.000000,228.000000,48560517.000000,6.000000
138031649.000000,220.000000,478.000000,362046.000000,235.000000,48922798.000000,10.000000
139005725.000000,226.000000,444.000000,341023.000000,214.000000,49264035.000000,15.000000
140046675.000000,208.000000,339.000000,368004.000000,219.000000,49632258.000000,4.000000
141048592.000000,220.000000,389.000000,347392.000000,238.000000,49979888.000000,8.000000
142000295.000000,222.000000,462.000000,334867.000000,254.000000,50315009.000000,11.000000
143053739.000000,210.000000,333.000000,370095.000000,400.000000,50685504.000000,7.000000
144002466.000000,230.000000,292.000000,334594.000000,295.000000,51020393.000000,0.000000
145027877.000000,237.000000,492.000000,361563.000000,351.000000,51382307.000000,8.000000
146001309.000000,207.000000,377.000000,342143.000000,272.000000,51724722.000000,7.000000
147005925.000000,231.000000,366.000000,351336.000000,306.000000,52076364.000000,3.000000
148003182.000000,208.000000,433.000000,348238.000000,239.000000,52424841.000000,6.000000
149007140.000000,208.000000,393.000000,351164.000000,256.000000,52776261.000000,5.000000
150010701.000000,242.000000,354.000000,352193.000000,233.000000,53128687.000000,4.000000
151000991.000000,181.000000,348.000000,348244.000000,213.000000,53477144.000000,4.000000
152022230.000000,255.000000,465.000000,361534.000000,332.000000,53839010.000000,3.000000
153037674.000000,222.000000,459.000000,358060.000000,326.000000,54197396.000000,6.000000
154001397.000000,194.000000,279.000000,340944.000000,247.000000,54538587.000000,1.000000
155029100.000000,262.000000,449.000000,360857.000000,362.000000,54899806.000000,4.000000
156010039.000000,216.000000,361.000000,346940.000000,275.000000,55247021.000000,5.000000
157003417.000000,230.000000,371.000000,347945.000000,294.000000,55595260.000000,3.000000
158061111.000000,240.000000,388.000000,371515.000000,550.000000,55967325.000000,8.000000
159056768.000000,230.000000,309.000000,349473.000000,414.000000,56317212.000000,19.000000
160025237.000000,250.000000,557.000000,340798.000000,285.000000,56658295.000000,7.000000
161024222.000000,205.000000,453.000000,351927.000000,335.000000,57010557.000000,10.000000
162024037.000000,202.000000,353.000000,351770.000000,232.000000,57362559.000000,4.000000
163021556.000000,220.000000,440.000000,346427.000000,208.000000,57709194.000000,1.000000
164005800.000000,204.000000,331.000000,337479.000000,216.000000,58046889.000000,4.000000
165028413.000000,203.000000,386.000000,353704.000000,264.000000,58400857.000000,8.000000
166002844.000000,202.000000,416.000000,341970.000000,240.000000,58743067.000000,11.000000
167020907.000000,266.000000,389.000000,354154.000000,327.000000,59097548.000000,14.000000
168060062.000000,197.000000,504.000000,362229.000000,214.000000,59459991.000000,13.000000
169005699.000000,197.000000,415.000000,330889.000000,248.000000,59791128.000000,4.000000
170006693.000000,217.000000,479.000000,341977.000000,186.000000,60133291.000000,2.000000
171008147.000000,204.000000,417.000000,349990.000000,288.000000,60483569.000000,3.000000
172008910.000000,215.000000,425.000000,351562.000000,301.000000,60835432.000000,17.000000
173002063.000000,221.000000,345.000000,350538.000000,206.000000,61186176.000000,5.000000
174009869.000000,201.000000,482.000000,351110.000000,262.000000,61537548.000000,11.000000
175032694.000000,216.000000,454.000000,360325.000000,298.000000,61898171.000000,9.000000
176011255.000000,254.000000,496.000000,345328.000000,359.000000,62243858.000000,11.000000
177008835.000000,220.000000,330.000000,349846.000000,310.000000,62594014.000000,13.000000
178013572.000000,217.000000,322.000000,350978.000000,271.000000,62945263.000000,10.000000
179004614.000000,251.000000,732.000000,347136.000000,315.000000,63292714.000000,11.000000
180002067.000000,198.000000,342.000000,348503.000000,186.000000,63641403.000000,3.000000
181003547.000000,204.000000,378.000000,351309.000000,223.000000,63992935.000000,2.000000
182026331.000000,234.000000,417.000000,362323.000000,231.000000,64355489.000000,4.000000
183012102.000000,189.000000,373.000000,349413.000000,202.000000,64705104.000000,4.000000
184005973.000000,261.000000,415.000000,347541.000000,288.000000,65052933.000000,7.000000
185000018.000000,195.000000,437.000000,345960.000000,247.000000,65399140.000000,2.000000
186018450.000000,216.000000,526.000000,354793.000000,292.000000,65754225.000000,3.000000
187004487.000000,236.000000,535.000000,346496.000000,272.000000,66100993.000000,7.000000
188079894.000000,216.000000,508.000000,379722.000000,249.000000,66480964.000000,6.000000
189009230.000000,187.000000,416.000000,326899.000000,313.000000,66808176.000000,2.000000
190003160.000000,248.000000,383.000000,351757.000000,241.000000,67160174.000000,8.000000
191050225.000000,227.000000,433.000000,367768.000000,257.000000,67528199.000000,0.000000
192007017.000000,221.000000,358.000000,336757.000000,228.000000,67865184.000000,1.000000
193082165.000000,214.000000,393.000000,378888.000000,302.000000,68244374.000000,2.000000
194063454.000000,208.000000,462.000000,344532.000000,290.000000,68589196.000000,6.000000
195014635.000000,210.000000,461.000000,331906.000000,245.000000,68921347.000000,0.000000
196155496.000000,237.000000,570.000000,401837.000000,235.000000,69323419.000000,7.000000
197050158.000000,180.000000,236.000000,314383.000000,185.000000,69637987.000000,1.000000
198004897.000000,206.000000,345.000000,334861.000000,191.000000,69973039.000000,3.000000
199007723.000000,224.000000,296.000000,351536.000000,313.000000,70324888.000000,1.000000
200033492.000000,213.000000,328.000000,361003.000000,212.000000,70686103.000000,5.000000
201005169.000000,251.000000,683.000000,343682.000000,215.000000,71030000.000000,5.000000
202059861.000000,187.000000,290.000000,373006.000000,273.000000,71403279.000000,5.000000
203002162.000000,224.000000,457.000000,330718.000000,265.000000,71734262.000000,2.000000
204040600.000000,243.000000,389.000000,363783.000000,335.000000,72098380.000000,2.000000
205018649.000000,206.000000,440.000000,346501.000000,303.000000,72445184.000000,12.000000
206000020.000000,14925.000000,101414.000000,293366.000000,32804.000000,72771354.000000,32.000000
207002145.000000,48720.000000,288005.000000,322404.000000,80298.000000,73174056.000000,345.000000
208000137.000000,2014.000000,17830.000000,183041.000000,182122.000000,73539219.000000,935.000000
209000873.000000,1992.000000,17947.000000,187944.000000,181542.000000,73908705.000000,931.000000
210001346.000000,14875.000000,51424.000000,227496.000000,144113.000000,74280314.000000,971.000000
211000087.000000,1928.000000,18693.000000,193423.000000,180879.000000,74654616.000000,915.000000
212000036.000000,14914.000000,51023.000000,235828.000000,143042.000000,75033486.000000,1204.000000
213000747.000000,2132.000000,25307.000000,209038.000000,179444.000000,75421968.000000,1117.000000
214001942.000000,1905.000000,21344.000000,213287.000000,168221.000000,75803476.000000,911.000000
215003976.000000,14898.000000,55940.000000,258016.000000,133814.000000,76195306.000000,1391.000000
216007784.000000,1985.000000,24952.000000,235862.000000,168178.000000,76599346.000000,1036.000000
217000569.000000,1980.000000,24405.000000,230536.000000,169524.000000,76999406.000000,977.000000
218002065.000000,14831.000000,57827.000000,260980.000000,138551.000000,77398937.000000,1605.000000
219000412.000000,2036.000000,25879.000000,230148.000000,173540.000000,77802625.000000,1051.000000
220000103.000000,10669.000000,49228.000000,258511.000000,150549.000000,78211685.000000,1579.000000
221000973.000000,6172.000000,35472.000000,253568.000000,160289.000000,78625542.000000,1201.000000
222000317.000000,2059.000000,26183.000000,246273.000000,168062.000000,79039877.000000,1064.000000
223001155.000000,14940.000000,61307.000000,268758.000000,142589.000000,79451224.000000,1921.000000
224004459.000000,2145.000000,29733.000000,249851.000000,173238.000000,79874313.000000,1197.000000
225002188.000000,2104.000000,30136.000000,251475.000000,174994.000000,80300782.000000,1127.000000
226001728.000000,14829.000000,59336.000000,268952.000000,145619.000000,80715353.000000,1950.000000
227001996.000000,2011.000000,25744.000000,253977.000000,173609.000000,81142939.000000,1035.000000
228000104.000000,2182.000000,29723.000000,261243.000000,173810.000000,81577992.000000,1291.000000
229000023.000000,14780.000000,61251.000000,275718.000000,143678.000000,81997388.000000,2075.000000
230000003.000000,2533.000000,31122.000000,269925.000000,166345.000000,82433658.000000,1575.000000
