Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
156001222.000000,191.000000,214.000000,353432.000000,317.000000,55244671.000000,2.000000
157003393.000000,196.000000,182.000000,350985.000000,334.000000,55595990.000000,3.000000
158005799.000000,228.000000,192.000000,351940.000000,559.000000,55948489.000000,21.000000
159007974.000000,243.000000,217.000000,352638.000000,478.000000,56301605.000000,46.000000
160002176.000000,207.000000,179.000000,348940.000000,314.000000,56650859.000000,23.000000
161008209.000000,192.000000,181.000000,354782.000000,361.000000,57006002.000000,20.000000
162014662.000000,185.000000,130.000000,353696.000000,258.000000,57359956.000000,7.000000
163003896.000000,183.000000,137.000000,343321.000000,236.000000,57703513.000000,5.000000
164001315.000000,163.000000,181.000000,342161.000000,263.000000,58045937.000000,6.000000
165007364.000000,185.000000,145.000000,347941.000000,294.000000,58394172.000000,5.000000
166002844.000000,185.000000,252.000000,349267.000000,302.000000,58743741.000000,11.000000
167004919.000000,182.000000,174.000000,348517.000000,337.000000,59092595.000000,8.000000
168004442.000000,185.000000,208.000000,348242.000000,239.000000,59441076.000000,1.000000
169005694.000000,177.000000,205.000000,350427.000000,281.000000,59791784.000000,8.000000
170006693.000000,179.000000,237.000000,341942.000000,229.000000,60133955.000000,4.000000
171026896.000000,164.000000,235.000000,356544.000000,327.000000,60490826.000000,8.000000
172008910.000000,183.000000,176.000000,344952.000000,308.000000,60836086.000000,3.000000
173004449.000000,177.000000,220.000000,351387.000000,248.000000,61187721.000000,4.000000
174005275.000000,176.000000,221.000000,348604.000000,291.000000,61536616.000000,5.000000
175002880.000000,196.000000,190.000000,351352.000000,320.000000,61888288.000000,13.000000
176006541.000000,190.000000,313.000000,354221.000000,417.000000,62242926.000000,13.000000
177004057.000000,196.000000,207.000000,349778.000000,369.000000,62593073.000000,9.000000
178002157.000000,182.000000,205.000000,348632.000000,296.000000,62942001.000000,3.000000
179004606.000000,192.000000,249.000000,351099.000000,350.000000,63293450.000000,4.000000
180011767.000000,182.000000,143.000000,351622.000000,237.000000,63645309.000000,4.000000
