Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
314000010.000000,5799.000000,1097.000000,295315.000000,169617.000000,120371864.000000,5104.000000
315002530.000000,8132.000000,1486.000000,268859.000000,187154.000000,120827877.000000,5318.000000
316000050.000000,5772.000000,1018.000000,297343.000000,173130.000000,121298350.000000,5008.000000
317002274.000000,5996.000000,1059.000000,297048.000000,173032.000000,121768430.000000,5208.000000
318000071.000000,7947.000000,1384.000000,266550.000000,188397.000000,122223377.000000,5103.000000
319000003.000000,5753.000000,1014.000000,298290.000000,174667.000000,122696334.000000,4967.000000
320000021.000000,5791.000000,986.000000,295756.000000,175529.000000,123167619.000000,5045.000000
321002245.000000,7816.000000,1245.000000,275173.000000,186738.000000,123629530.000000,5067.000000
322000703.000000,5745.000000,974.000000,296243.000000,170200.000000,124095973.000000,4972.000000
323003600.000000,6056.000000,933.000000,301061.000000,172285.000000,124569319.000000,5199.000000
324000329.000000,7666.000000,1243.000000,277492.000000,181113.000000,125027924.000000,5094.000000
325000144.000000,6091.000000,1061.000000,291605.000000,174995.000000,125494524.000000,5010.000000
326003827.000000,5704.000000,887.000000,298771.000000,170363.000000,125963658.000000,5007.000000
327000010.000000,6282.000000,1018.000000,296705.000000,172797.000000,126433160.000000,4986.000000
328002864.000000,7513.000000,1272.000000,282021.000000,184020.000000,126899201.000000,5255.000000
329000320.000000,5844.000000,1010.000000,302851.000000,170617.000000,127372669.000000,4960.000000
330003651.000000,5936.000000,921.000000,307700.000000,171799.000000,127852168.000000,5070.000000
331000161.000000,7787.000000,1339.000000,271082.000000,189191.000000,128312441.000000,5228.000000
332000632.000000,6237.000000,1018.000000,301760.000000,176263.000000,128790464.000000,5278.000000
333000157.000000,6247.000000,874.000000,306438.000000,174352.000000,129271254.000000,5227.000000
334004945.000000,7712.000000,1349.000000,281372.000000,189227.000000,129741853.000000,5325.000000
