Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
154001288.000000,347.000000,11.000000,351976.000000,332.000000,54540488.000000,188.000000
155001486.000000,412.000000,22.000000,351108.000000,423.000000,54892019.000000,217.000000
156001118.000000,365.000000,9.000000,353398.000000,347.000000,55245764.000000,198.000000
157003412.000000,361.000000,14.000000,351062.000000,384.000000,55597210.000000,174.000000
158001155.000000,575.000000,29.000000,350310.000000,596.000000,55948116.000000,343.000000
159002652.000000,496.000000,22.000000,352459.000000,520.000000,56301095.000000,340.000000
160006737.000000,329.000000,20.000000,352257.000000,375.000000,56653727.000000,192.000000
161002864.000000,333.000000,33.000000,351352.000000,405.000000,57005484.000000,176.000000
162010080.000000,251.000000,21.000000,353794.000000,329.000000,57359607.000000,102.000000
163003896.000000,246.000000,21.000000,344889.000000,278.000000,57704774.000000,68.000000
164001289.000000,255.000000,28.000000,342095.000000,298.000000,58047167.000000,83.000000
165007232.000000,296.000000,19.000000,347849.000000,324.000000,58395340.000000,109.000000
166002820.000000,285.000000,23.000000,349334.000000,316.000000,58744990.000000,111.000000
167000168.000000,334.000000,34.000000,346778.000000,398.000000,59092166.000000,156.000000
168002116.000000,238.000000,28.000000,349069.000000,283.000000,59441518.000000,93.000000
169002933.000000,260.000000,27.000000,350338.000000,326.000000,59792182.000000,83.000000
170001973.000000,224.000000,24.000000,341172.000000,260.000000,60133614.000000,78.000000
171008147.000000,335.000000,23.000000,351610.000000,362.000000,60485586.000000,106.000000
172004305.000000,303.000000,23.000000,349856.000000,367.000000,60835809.000000,168.000000
173002063.000000,228.000000,18.000000,352105.000000,278.000000,61188192.000000,80.000000
174002941.000000,260.000000,33.000000,348593.000000,325.000000,61537110.000000,79.000000
175002775.000000,334.000000,12.000000,352080.000000,361.000000,61889551.000000,141.000000
176001863.000000,406.000000,19.000000,352602.000000,434.000000,62242587.000000,188.000000
177001730.000000,410.000000,26.000000,350473.000000,432.000000,62593492.000000,231.000000
178002134.000000,329.000000,22.000000,349369.000000,371.000000,62943232.000000,192.000000
179009430.000000,334.000000,25.000000,352747.000000,405.000000,63296384.000000,138.000000
180006662.000000,261.000000,19.000000,348240.000000,302.000000,63644926.000000,113.000000
181003547.000000,267.000000,28.000000,349632.000000,295.000000,63994853.000000,90.000000
182003323.000000,278.000000,38.000000,354111.000000,298.000000,64349262.000000,108.000000
183007452.000000,262.000000,19.000000,355852.000000,252.000000,64705366.000000,96.000000
184005947.000000,335.000000,22.000000,349138.000000,374.000000,65054878.000000,115.000000
185013171.000000,313.000000,15.000000,350607.000000,335.000000,65405820.000000,147.000000
186004614.000000,352.000000,20.000000,345144.000000,361.000000,65751325.000000,163.000000
187002147.000000,332.000000,17.000000,350477.000000,349.000000,66102151.000000,169.000000
188002895.000000,280.000000,14.000000,352827.000000,307.000000,66455285.000000,134.000000
189002287.000000,392.000000,18.000000,352008.000000,399.000000,66807692.000000,157.000000
190000879.000000,306.000000,16.000000,353283.000000,371.000000,67161346.000000,171.000000
191004180.000000,306.000000,21.000000,352214.000000,341.000000,67513901.000000,136.000000
192007017.000000,286.000000,16.000000,352981.000000,307.000000,67867189.000000,120.000000
193003233.000000,347.000000,13.000000,350992.000000,349.000000,68218530.000000,135.000000
194008056.000000,363.000000,18.000000,352692.000000,365.000000,68571587.000000,182.000000
195000790.000000,306.000000,36.000000,346516.000000,323.000000,68918426.000000,152.000000
196003774.000000,268.000000,25.000000,352917.000000,290.000000,69271633.000000,118.000000
197001711.000000,261.000000,16.000000,350923.000000,284.000000,69622840.000000,87.000000
198000295.000000,255.000000,28.000000,350242.000000,298.000000,69973380.000000,80.000000
199003045.000000,393.000000,14.000000,351450.000000,378.000000,70325208.000000,179.000000
200003562.000000,270.000000,16.000000,352004.000000,291.000000,70677503.000000,131.000000
201002855.000000,247.000000,20.000000,353400.000000,277.000000,71031180.000000,85.000000
202004253.000000,302.000000,25.000000,354166.000000,321.000000,71385667.000000,99.000000
203002136.000000,352.000000,26.000000,350207.000000,368.000000,71736242.000000,172.000000
204003617.000000,384.000000,20.000000,350699.000000,393.000000,72087334.000000,189.000000
205001257.000000,337.000000,23.000000,353551.000000,375.000000,72441260.000000,185.000000
206000020.000000,17880.000000,43555.000000,291056.000000,41040.000000,72773356.000000,385.000000
207002145.000000,51828.000000,80995.000000,280863.000000,121841.000000,73176060.000000,2386.000000
208000002.000000,54533.000000,10111.000000,187287.000000,178139.000000,73541486.000000,48279.000000
209003027.000000,54766.000000,8944.000000,193156.000000,177534.000000,73912176.000000,48653.000000
210000007.000000,49116.000000,12917.000000,216061.000000,154840.000000,74283077.000000,34531.000000
211000010.000000,53896.000000,18532.000000,197931.000000,177450.000000,74658458.000000,47719.000000
212000008.000000,48802.000000,15125.000000,225180.000000,154366.000000,75038004.000000,34529.000000
213003962.000000,52676.000000,17342.000000,212290.000000,177556.000000,75427850.000000,47534.000000
214000013.000000,50422.000000,19406.000000,212774.000000,167335.000000,75807959.000000,46910.000000
215000454.000000,44949.000000,10709.000000,242790.000000,148682.000000,76199431.000000,32783.000000
